filename,file_size_bytes,frames,width,height,total_pixels,compression_level,drop_frames,reduce_colors,number_of_colors,optimize_transparency,undo_optimizations,resize_percent,target_width,target_height,elapsed_seconds,output_size_bytes
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n2,true,128,false,false,75,384,384,12.222356,8518909
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n2,true,64,true,false,75,384,384,25.744579,6618268
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,false,256,true,false,25,128,128,1.897753,979987
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n2,false,256,true,false,100,512,512,42.990275,15135439
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n2,true,128,false,true,100,512,512,16.580964,14235416
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,false,256,false,true,25,128,128,1.550505,979987
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n2,true,256,true,true,50,256,256,12.501688,4625212
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,false,256,false,false,25,128,128,1.540472,979987
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,false,256,false,true,50,256,256,3.768890,3191231
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n2,true,256,false,true,75,384,384,10.792656,9370744
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n2,true,256,true,false,50,256,256,12.497627,4625212
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,false,256,true,true,50,256,256,8.369617,3139312
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n2,true,128,false,false,100,512,512,16.612162,14235416
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,false,256,false,false,50,256,256,3.700546,3191231
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,32,true,true,25,128,128,2.171725,465364
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n2,true,256,false,false,75,384,384,10.815823,9370744
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,false,256,false,true,75,384,384,7.378792,6381993
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,false,256,true,false,50,256,256,8.364455,3139312
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,32,false,true,25,128,128,1.433276,465364
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,32,true,false,25,128,128,2.245918,465364
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n2,true,256,false,true,100,512,512,14.969932,15149897
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,false,256,false,false,75,384,384,7.326962,6381993
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n2,true,256,false,false,100,512,512,14.970907,15149897
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,32,false,true,50,256,256,3.187798,1592319
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,32,false,false,25,128,128,1.379260,465364
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,false,256,false,true,100,512,512,10.014794,10215466
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n2,true,128,true,true,75,384,384,29.430871,8515273
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,32,true,true,50,256,256,6.518479,1592310
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,32,false,false,50,256,256,3.137287,1592319
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,32,false,true,75,384,384,5.680441,3079423
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,false,256,false,false,100,512,512,9.993443,10215466
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,32,true,false,50,256,256,6.613322,1592310
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,32,false,true,100,512,512,6.728138,5265569
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,64,true,true,25,128,128,2.864463,649856
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n2,true,128,true,false,75,384,384,29.293303,8515273
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,64,true,false,25,128,128,2.850404,649856
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,false,256,true,true,75,384,384,17.262276,6377321
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,32,false,false,75,384,384,5.613221,3079423
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,64,false,true,25,128,128,1.555077,649856
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n2,true,64,true,true,100,512,512,41.187407,11355639
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,32,false,false,100,512,512,6.784006,5265569
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,64,false,false,25,128,128,1.608846,649856
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,32,true,true,75,384,384,12.282766,3079364
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,64,false,true,50,256,256,3.945626,2300111
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n2,true,256,true,true,75,384,384,25.795496,9354679
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n2,true,64,true,false,100,512,512,41.083864,11355639
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,false,256,true,false,75,384,384,17.300032,6377321
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,32,true,false,75,384,384,12.258048,3079364
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,128,true,true,25,128,128,2.989769,807199
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,64,false,false,50,256,256,3.980386,2300111
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n2,true,256,true,false,75,384,384,25.646363,9354679
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,64,true,true,50,256,256,8.821514,2300111
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,128,false,true,25,128,128,1.616548,807204
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,64,true,false,50,256,256,8.819374,2300111
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,128,true,false,25,128,128,3.027766,807199
199707_512_x_512.gif,41025552,214,512,512,56098816,200,none,true,128,true,true,100,512,512,89.427235,26982354
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,64,false,true,75,384,384,7.545076,4591173
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,128,false,false,25,128,128,1.620589,807204
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,64,false,false,75,384,384,7.534989,4591173
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,32,true,true,100,512,512,18.157541,5262955
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,128,false,true,50,256,256,4.239131,2865869
199707_512_x_512.gif,41025552,214,512,512,56098816,200,none,true,256,true,true,100,512,512,81.149778,28688578
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,64,false,true,100,512,512,9.797361,7752164
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,256,true,true,25,128,128,1.859805,979987
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,128,false,false,50,256,256,4.273278,2865869
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,32,true,false,100,512,512,18.095358,5262955
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,64,false,false,100,512,512,9.825408,7752164
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,256,true,false,25,128,128,1.872194,979987
199707_512_x_512.gif,41025552,214,512,512,56098816,200,none,true,128,true,false,100,512,512,89.701015,26982354
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,256,false,true,25,128,128,1.550694,979987
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,128,true,true,50,256,256,9.595255,2864000
199707_512_x_512.gif,41025552,214,512,512,56098816,200,none,true,256,true,false,100,512,512,81.149762,28688578
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,false,256,true,true,100,512,512,28.697823,10157653
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,256,false,false,25,128,128,1.598077,979987
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,128,false,true,75,384,384,8.224152,5804534
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,128,true,false,50,256,256,9.619659,2864000
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,256,false,true,50,256,256,3.778184,3191231
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,128,false,false,75,384,384,8.241465,5804534
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,false,256,true,true,25,128,128,1.398033,738372
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n2,true,128,true,true,100,512,512,46.706253,14226880
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,256,false,false,50,256,256,3.784551,3191231
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,64,true,true,75,384,384,17.661223,4591086
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,false,256,true,false,100,512,512,28.646457,10157653
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,false,256,true,false,25,128,128,1.439754,738372
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,128,false,true,100,512,512,11.201149,9641251
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,64,true,false,75,384,384,17.625020,4591086
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,false,256,false,true,25,128,128,1.219552,738440
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,256,true,true,50,256,256,8.423863,3139312
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,false,256,false,false,25,128,128,1.208888,738440
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,128,false,false,100,512,512,11.207175,9641251
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,256,false,true,75,384,384,7.406173,6381993
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n2,true,128,true,false,100,512,512,46.609216,14226880
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,256,true,false,50,256,256,8.414493,3139312
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,false,256,false,true,50,256,256,2.909204,2383706
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,256,false,false,75,384,384,7.399905,6381993
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,false,256,false,false,50,256,256,2.898210,2383706
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,false,256,true,true,50,256,256,6.267121,2345340
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,32,true,true,25,128,128,1.696677,345684
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,32,true,false,25,128,128,1.666503,345684
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,256,false,true,100,512,512,10.134178,10215466
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,false,256,true,false,50,256,256,6.321548,2345340
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,false,256,false,true,75,384,384,5.553083,4764204
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,32,false,true,25,128,128,1.049607,345684
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,256,false,false,100,512,512,10.150796,10215466
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,32,false,true,50,256,256,2.397611,1183264
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,32,false,false,25,128,128,1.059817,345684
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,false,256,false,false,75,384,384,5.563252,4764204
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n2,true,256,true,true,100,512,512,42.988370,15135439
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,32,true,true,50,256,256,4.871988,1183256
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,false,256,false,true,100,512,512,7.526722,7576299
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,32,false,false,50,256,256,2.358005,1183264
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,128,true,true,75,384,384,19.941587,5803268
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,32,false,true,75,384,384,4.299388,2309296
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,32,true,false,50,256,256,4.843151,1183256
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n2,true,256,true,false,100,512,512,42.951989,15135439
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,false,256,false,false,100,512,512,7.536285,7576299
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,64,true,true,25,128,128,2.223655,488997
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,32,false,true,100,512,512,5.271504,4025781
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,32,false,false,75,384,384,4.308992,2309296
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,128,true,false,75,384,384,19.850778,5803268
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,64,true,true,100,512,512,27.228899,7731138
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,64,false,true,25,128,128,1.250058,488997
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,64,true,false,25,128,128,2.241344,488997
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,32,false,false,100,512,512,5.236478,4025781
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,64,false,false,25,128,128,1.257807,488997
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,256,true,true,75,384,384,17.445236,6377321
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,false,256,true,true,75,384,384,12.938083,4757633
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,64,true,false,100,512,512,27.242581,7731138
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,64,false,true,50,256,256,3.025664,1720209
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,32,true,true,75,384,384,9.359287,2309246
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,64,false,false,50,256,256,2.986730,1720209
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,128,true,true,25,128,128,2.277464,604126
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,256,true,false,75,384,384,17.466262,6377321
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,false,256,true,false,75,384,384,12.862849,4757633
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,32,true,false,75,384,384,9.307666,2309246
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,128,true,false,25,128,128,2.268350,604126
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,64,true,true,50,256,256,6.666048,1720201
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,128,false,true,25,128,128,1.259536,604149
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,128,false,false,25,128,128,1.272425,604149
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,64,false,true,75,384,384,5.624035,3413021
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,64,true,false,50,256,256,6.642501,1720201
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,64,false,false,75,384,384,5.638120,3413021
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,256,true,true,25,128,128,1.462391,738372
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,128,false,true,50,256,256,3.189084,2141576
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,128,false,false,50,256,256,3.176163,2141576
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,256,true,false,25,128,128,1.419259,738372
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,64,false,true,100,512,512,7.533679,5790418
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,32,true,true,100,512,512,13.967070,4025721
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,64,false,false,100,512,512,7.483874,5790418
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,256,false,true,25,128,128,1.182933,738440
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,128,true,true,50,256,256,7.135079,2141324
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,32,true,false,100,512,512,13.982123,4025721
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,128,true,false,50,256,256,7.165078,2141324
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,128,false,true,75,384,384,6.152853,4336681
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,256,false,false,25,128,128,1.196427,738440
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,256,false,true,50,256,256,2.835520,2383706
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,128,false,false,75,384,384,6.144346,4336681
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,false,256,true,true,100,512,512,21.164236,7533500
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,256,false,false,50,256,256,2.848172,2383706
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,256,true,true,50,256,256,6.231624,2345340
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,128,true,true,100,512,512,31.575463,9600466
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,64,true,true,75,384,384,13.157655,3412934
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,128,false,true,100,512,512,8.363053,7170996
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,128,true,false,100,512,512,31.447557,9600466
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,false,256,true,true,25,128,128,2.475502,2183918
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,256,false,true,75,384,384,5.475158,4764204
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,128,false,false,100,512,512,8.324825,7170996
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,256,true,false,50,256,256,6.288925,2345340
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,false,256,true,false,100,512,512,21.310380,7533500
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,64,true,false,75,384,384,13.187016,3412934
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,false,256,true,false,25,128,128,2.489820,2183918
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,false,256,false,true,25,128,128,1.846280,2183918
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,256,false,false,75,384,384,5.484951,4764204
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,256,false,true,100,512,512,7.489492,7576299
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,256,true,true,100,512,512,28.849718,10157653
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,false,256,false,false,25,128,128,1.876180,2183918
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,32,true,true,25,128,128,2.021918,858538
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,false,256,false,true,50,256,256,3.653857,8145209
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n3,true,256,true,false,100,512,512,28.804763,10157653
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,false,256,true,true,50,256,256,6.000863,8145209
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,256,false,false,100,512,512,7.505036,7576299
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,false,256,false,false,50,256,256,3.641588,8145209
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,32,true,false,25,128,128,1.979010,858538
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,false,256,true,false,50,256,256,6.018991,8145209
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,false,256,false,true,100,512,512,5.681384,30307467
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,32,false,true,25,128,128,1.704339,858538
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,128,true,true,75,384,384,14.672955,4336051
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,32,true,true,50,256,256,4.226173,2942144
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,128,true,false,75,384,384,14.693394,4336051
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,32,false,false,25,128,128,1.714823,858538
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,32,true,false,50,256,256,4.219720,2942144
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,false,256,false,false,100,512,512,5.653755,30307467
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,256,true,true,75,384,384,12.809338,4757633
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,32,false,true,50,256,256,3.110906,2942152
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,32,false,true,100,512,512,3.814026,10156010
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,false,256,false,true,75,384,384,6.551117,17287958
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,256,true,false,75,384,384,12.829351,4757633
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,false,256,false,false,75,384,384,6.528914,17287958
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,64,true,true,25,128,128,2.091282,1223943
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,32,false,false,50,256,256,3.145002,2942152
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,32,false,false,100,512,512,3.837309,10156010
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,64,true,true,100,512,512,20.742556,5778049
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,64,true,false,25,128,128,2.104715,1223943
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,64,false,true,25,128,128,1.752252,1223943
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,64,false,false,25,128,128,1.779314,1223943
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,32,false,true,75,384,384,5.461070,5762997
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,false,256,true,true,75,384,384,11.450206,17287958
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,64,true,false,100,512,512,20.893454,5778049
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,32,true,true,100,512,512,7.990127,10156002
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,32,true,true,75,384,384,7.849772,5762989
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,64,true,true,50,256,256,4.549178,4348437
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,32,true,false,100,512,512,7.920838,10156002
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,32,false,false,75,384,384,5.495846,5762997
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,32,true,false,75,384,384,7.819205,5762989
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,64,false,true,50,256,256,3.296381,4348437
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,128,true,true,25,128,128,2.334053,1727459
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,false,256,true,false,75,384,384,11.486268,17287958
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,64,false,false,50,256,256,3.294118,4348437
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,64,true,false,50,256,256,4.567286,4348437
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,64,false,true,100,512,512,4.326081,15517832
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,128,true,false,25,128,128,2.361531,1727459
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,64,false,false,100,512,512,4.322360,15517832
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,128,false,true,25,128,128,1.843118,1727459
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,false,256,true,true,100,512,512,14.067646,30307467
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,128,false,false,25,128,128,1.870790,1727459
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,64,false,true,75,384,384,5.768093,8771734
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,64,false,false,75,384,384,5.816370,8771734
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,false,256,true,false,100,512,512,14.066840,30307467
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,256,true,true,25,128,128,2.481123,2183918
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,128,false,true,50,256,256,3.540304,6292953
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,128,true,true,50,256,256,5.427471,6292953
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,64,true,true,75,384,384,8.577006,8771734
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,256,true,false,25,128,128,2.514799,2183918
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,128,false,false,50,256,256,3.569322,6292953
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,256,false,true,25,128,128,1.883131,2183918
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,128,true,true,100,512,512,23.320036,7144408
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,64,true,true,100,512,512,9.311001,15517819
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,128,true,false,50,256,256,5.440708,6292953
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,64,true,false,75,384,384,8.577845,8771734
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,128,true,false,100,512,512,23.331615,7144408
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,128,false,true,100,512,512,5.273592,23052957
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,64,true,false,100,512,512,9.314642,15517819
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,256,true,true,100,512,512,21.250509,7533500
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,128,false,false,100,512,512,5.274760,23052957
200608_512_x_512.gif,30828293,121,512,512,31719424,0,n2,false,256,true,true,25,128,128,1.327068,1087836
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,256,false,false,25,128,128,1.871174,2183918
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,256,false,true,50,256,256,3.706817,8145209
199707_512_x_512.gif,41025552,214,512,512,56098816,200,n4,true,256,true,false,100,512,512,21.189324,7533500
200608_512_x_512.gif,30828293,121,512,512,31719424,0,n2,false,256,true,false,25,128,128,1.338778,1087836
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,128,false,true,75,384,384,6.340352,13110573
200608_512_x_512.gif,30828293,121,512,512,31719424,0,n2,false,256,false,true,25,128,128,1.006746,1087836
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,128,false,false,75,384,384,6.372363,13110573
200608_512_x_512.gif,30828293,121,512,512,31719424,0,n2,false,256,false,false,25,128,128,1.028135,1087836
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,256,true,true,50,256,256,6.143649,8145209
200608_512_x_512.gif,30828293,121,512,512,31719424,0,n2,false,256,false,true,50,256,256,1.937254,4086995
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,256,true,false,50,256,256,6.110738,8145209
200608_512_x_512.gif,30828293,121,512,512,31719424,0,n2,false,256,true,true,50,256,256,3.116890,4086995
200608_512_x_512.gif,30828293,121,512,512,31719424,0,none,true,256,false,false,50,256,256,3.719223,8145209
200608_512_x_512.gif,30828293,121,512,512,31719424,0,n2,true,32,true,true,25,128,128,1.076885,431663
